0.000000,6.352343,7.723060,10.098094,263.056043
1.000000,6.353302,7.721385,10.100382,263.068683
2.000000,6.353825,7.719554,10.103134,263.081563
3.000000,6.354370,7.718124,10.106349,263.094665
4.000000,6.353890,7.716840,10.109925,263.107972
5.000000,6.353041,7.715450,10.112736,263.121039
6.000000,6.352738,7.714384,10.115105,263.134262
7.000000,6.352420,7.713720,10.117755,263.148055
8.000000,6.351717,7.713448,10.120978,263.161970
9.000000,6.351191,7.713712,10.123700,263.175985
10.000000,6.351553,7.714481,10.125850,263.190075
11.000000,6.351728,7.715246,10.126857,263.204218
12.000000,6.351008,7.715892,10.126191,263.218386
13.000000,6.349574,7.716922,10.124625,263.232555
14.000000,6.347656,7.718913,10.122540,263.246698
15.000000,6.345306,7.721578,10.119404,263.260789
16.000000,6.342971,7.724522,10.115278,263.274800
17.000000,6.340268,7.728353,10.110153,263.288704
18.000000,6.337547,7.732695,10.105045,263.302473
19.000000,6.334545,7.737608,10.099317,263.316081
20.000000,6.331055,7.742387,10.093381,263.329083
21.000000,6.328018,7.746881,10.088059,263.341881
22.000000,6.326275,7.750872,10.084146,263.354853
23.000000,6.325788,7.753980,10.081247,263.367554
24.000000,6.326487,7.756205,10.079469,263.379958
25.000000,6.328786,7.757744,10.078230,263.392039
26.000000,6.332482,7.758755,10.077334,263.403770
27.000000,6.336692,7.758933,10.076839,263.415126
28.000000,6.341720,7.758772,10.077106,263.426081
29.000000,6.346349,7.758145,10.077721,263.436613
30.000000,6.350100,7.757853,10.078462,263.446697
31.000000,6.353219,7.757360,10.079079,263.456311
32.000000,6.355610,7.756811,10.078917,263.465434
33.000000,6.357261,7.756667,10.079033,263.474045
34.000000,6.358324,7.757490,10.078728,263.482125
35.000000,6.358855,7.758595,10.078649,263.489431
36.000000,6.358791,7.759511,10.078546,263.496202
37.000000,6.358589,7.760374,10.079215,263.502622
38.000000,6.358452,7.761237,10.080127,263.508447
39.000000,6.358504,7.762350,10.081263,263.513664
40.000000,6.358703,7.762908,10.082960,263.518262
41.000000,6.359465,7.762910,10.084950,263.522230
42.000000,6.359850,7.762379,10.086474,263.525561
43.000000,6.360566,7.760841,10.088215,263.528246
44.000000,6.361300,7.758508,10.089885,263.530282
45.000000,6.362427,7.756165,10.091553,263.531664
46.000000,6.364376,7.753805,10.093409,263.532391
47.000000,6.367152,7.751810,10.094530,263.532460
48.000000,6.371140,7.750016,10.094465,263.531875
49.000000,6.376234,7.748612,10.094145,263.530637
50.000000,6.381506,7.747918,10.092735,263.528823
51.000000,6.386478,7.748018,10.090615,263.526400
52.000000,6.391144,7.749099,10.087619,263.523277
53.000000,6.395701,7.751774,10.084348,263.519529
54.000000,6.399236,7.755359,10.080875,263.515166
55.000000,6.401442,7.758893,10.077335,263.510200
56.000000,6.402801,7.762098,10.073491,263.504645
57.000000,6.403222,7.764503,10.070143,263.498516
58.000000,6.402951,7.765983,10.067945,263.491831
59.000000,6.402860,7.766651,10.066704,263.484606
60.000000,6.403044,7.766695,10.066257,263.476861
61.000000,6.402870,7.765517,10.067583,263.468617
62.000000,6.402468,7.763202,10.070185,263.459895
63.000000,6.401895,7.760575,10.073504,263.450718
64.000000,6.400868,7.758122,10.076993,263.441110
65.000000,6.400068,7.756025,10.080345,263.431416
66.000000,6.399263,7.754273,10.083692,263.421692
67.000000,6.398329,7.752487,10.087031,263.411312
68.000000,6.397451,7.750811,10.090227,263.400274
69.000000,6.396305,7.749950,10.092478,263.388933
70.000000,6.394851,7.750049,10.093200,263.377317
71.000000,6.393454,7.750982,10.093544,263.365454
72.000000,6.391884,7.752300,10.092982,263.353373
73.000000,6.390952,7.753751,10.092167,263.341105
74.000000,6.390589,7.755625,10.091270,263.328677
75.000000,6.390625,7.757362,10.090111,263.316120
76.000000,6.391225,7.758443,10.088210,263.303463
77.000000,6.392418,7.758721,10.086048,263.290736
78.000000,6.393961,7.758693,10.084064,263.277968
79.000000,6.395559,7.758102,10.081307,263.265188
80.000000,6.396981,7.757207,10.078766,263.252823
81.000000,6.398433,7.756683,10.076989,263.240897
82.000000,6.400420,7.757016,10.074762,263.228639
83.000000,6.402528,7.757950,10.072775,263.216081
84.000000,6.403661,7.759581,10.071409,263.203647
85.000000,6.404663,7.761912,10.070128,263.191363
86.000000,6.405223,7.764973,10.068592,263.179255
87.000000,6.405127,7.767827,10.067108,263.167348
88.000000,6.404719,7.769762,10.066356,263.155666
89.000000,6.404067,7.770969,10.065887,263.144231
90.000000,6.403684,7.771386,10.066109,263.133066
91.000000,6.403784,7.771230,10.067555,263.122192
92.000000,6.403726,7.769948,10.069867,263.111630
93.000000,6.404081,7.767905,10.072370,263.101398
94.000000,6.404870,7.765282,10.075012,263.091515
95.000000,6.405936,7.762905,10.078193,263.081998
96.000000,6.406790,7.761109,10.081353,263.073141
97.000000,6.407264,7.759571,10.084001,263.064661
98.000000,6.408229,7.758574,10.086369,263.056311
99.000000,6.409009,7.758464,10.087755,263.048385
100.000000,6.409448,7.758953,10.087737,263.040895
101.000000,6.409861,7.759888,10.087290,263.033853
102.000000,6.410931,7.761057,10.086677,263.027270
103.000000,6.412873,7.762275,10.085732,263.021155
104.000000,6.415248,7.762936,10.083946,263.015515
105.000000,6.418532,7.763508,10.081431,263.010358
106.000000,6.422374,7.763772,10.079400,263.005692
107.000000,6.427358,7.763745,10.078006,263.001521
108.000000,6.433419,7.763500,10.076783,262.997850
109.000000,6.439878,7.763365,10.075094,262.994683
