0.000000	6.133366	7.582638	9.011527	234.779993
1.000000	6.135781	7.576417	9.013108	234.784071
2.000000	6.137916	7.569651	9.014706	234.788540
3.000000	6.139372	7.562246	9.016525	234.793400
4.000000	6.140374	7.554847	9.017709	234.798649
5.000000	6.141309	7.547723	9.019444	234.804288
6.000000	6.141867	7.541482	9.020467	234.810313
7.000000	6.142680	7.536403	9.021192	234.816723
8.000000	6.142873	7.533204	9.021496	234.823515
9.000000	6.142531	7.532597	9.020684	234.830683
10.000000	6.141613	7.534927	9.019298	234.838224
11.000000	6.140866	7.538956	9.017012	234.846132
12.000000	6.140422	7.544005	9.014053	234.854401
13.000000	6.139661	7.549179	9.010225	234.863023
14.000000	6.139545	7.553822	9.006135	234.871991
15.000000	6.140192	7.557790	9.002988	234.881296
16.000000	6.141641	7.561141	8.999862	234.891256
17.000000	6.143885	7.562634	8.997409	234.901890
18.000000	6.146969	7.562145	8.996157	234.912869
19.000000	6.150553	7.559998	8.995412	234.924180
20.000000	6.154441	7.556537	8.995720	234.935806
21.000000	6.158632	7.552545	8.995586	234.947728
22.000000	6.162097	7.548773	8.995282	234.959931
23.000000	6.164638	7.546695	8.995044	234.972392
24.000000	6.167021	7.546260	8.994804	234.985093
25.000000	6.168245	7.547083	8.995105	234.998012
26.000000	6.168960	7.548393	8.994821	235.011126
27.000000	6.169512	7.550964	8.994837	235.024412
28.000000	6.168895	7.554201	8.995289	235.037846
29.000000	6.168171	7.558019	8.995126	235.051402
30.000000	6.166761	7.561859	8.994757	235.065054
31.000000	6.165677	7.565449	8.993031	235.078776
32.000000	6.164881	7.567834	8.991521	235.092111
33.000000	6.164134	7.569076	8.991094	235.105459
34.000000	6.163824	7.569351	8.990480	235.119227
35.000000	6.163676	7.569139	8.990656	235.132953
36.000000	6.163689	7.569026	8.990680	235.146610
37.000000	6.164582	7.568341	8.991087	235.160167
38.000000	6.165764	7.567247	8.991857	235.173595
39.000000	6.167013	7.565967	8.992262	235.186864
40.000000	6.168057	7.564200	8.993059	235.199944
41.000000	6.169757	7.562355	8.993219	235.212806
42.000000	6.171627	7.560290	8.993754	235.225420
43.000000	6.173793	7.558495	8.994963	235.237757
44.000000	6.174965	7.557120	8.995161	235.249788
45.000000	6.175188	7.557328	8.995616	235.261484
46.000000	6.174297	7.558133	8.995556	235.272818
47.000000	6.173104	7.558947	8.995065	235.283763
48.000000	6.172145	7.560199	8.994277	235.294291
49.000000	6.171705	7.562016	8.992420	235.304377
50.000000	6.171799	7.564568	8.990173	235.313705
51.000000	6.172940	7.567159	8.987498	235.322569
52.000000	6.174366	7.568799	8.984737	235.331217
53.000000	6.176047	7.569755	8.981965	235.339331
54.000000	6.178550	7.569298	8.979618	235.346890
55.000000	6.181508	7.568205	8.979200	235.353876
56.000000	6.184217	7.566718	8.979545	235.360270
57.000000	6.187442	7.564843	8.980428	235.366056
58.000000	6.189994	7.562790	8.982215	235.371218
59.000000	6.191445	7.560116	8.985123	235.375744
60.000000	6.191725	7.557260	8.989381	235.379621
61.000000	6.190673	7.554490	8.993535	235.382839
62.000000	6.189450	7.551820	8.997489	235.385390
63.000000	6.188338	7.549808	9.000935	235.387265
64.000000	6.187382	7.548558	9.003528	235.388461
65.000000	6.186473	7.548091	9.006163	235.388972
66.000000	6.185358	7.547978	9.007694	235.388800
67.000000	6.183686	7.548216	9.008189	235.387982
68.000000	6.182029	7.548087	9.009010	235.386516
69.000000	6.181308	7.548110	9.009264	235.384337
70.000000	6.180873	7.548212	9.009443	235.381482
71.000000	6.180145	7.547789	9.009210	235.377959
72.000000	6.179577	7.547444	9.008330	235.373776
73.000000	6.179344	7.547346	9.007234	235.368943
74.000000	6.179209	7.547698	9.005546	235.363474
75.000000	6.179094	7.548530	9.004184	235.357380
76.000000	6.179328	7.549507	9.002302	235.350678
77.000000	6.179991	7.551061	8.999995	235.343385
78.000000	6.182553	7.552841	8.997966	235.335518
79.000000	6.186247	7.555039	8.995398	235.327096
80.000000	6.189466	7.557789	8.993138	235.318143
81.000000	6.192227	7.560962	8.990767	235.308678
82.000000	6.194700	7.564055	8.988668	235.298727
83.000000	6.196418	7.566779	8.987231	235.288314
84.000000	6.197179	7.568895	8.986193	235.277464
85.000000	6.197215	7.570628	8.985950	235.266924
86.000000	6.196569	7.571589	8.985746	235.256040
87.000000	6.195483	7.571585	8.986289	235.244089
88.000000	6.194770	7.570755	8.987650	235.231810
89.000000	6.193891	7.569215	8.988668	235.219234
90.000000	6.193394	7.567278	8.989792	235.206390
91.000000	6.193240	7.565309	8.990453	235.193311
92.000000	6.192866	7.564155	8.990647	235.180027
93.000000	6.192564	7.563772	8.990585	235.166569
94.000000	6.192789	7.564179	8.989927	235.152970
95.000000	6.193536	7.564727	8.989884	235.139262
96.000000	6.194188	7.565105	8.989433	235.125477
97.000000	6.194826	7.565498	8.988989	235.111646
98.000000	6.195719	7.565245	8.989194	235.097801
99.000000	6.196928	7.563721	8.989870	235.083974
100.000000	6.198680	7.561343	8.991330	235.070196
101.000000	6.200268	7.558199	8.992738	235.056497
102.000000	6.201732	7.554340	8.994204	235.042908
103.000000	6.202907	7.550098	8.995985	235.029875
104.000000	6.204199	7.545778	8.997959	235.017001
105.000000	6.205057	7.542028	9.000119	235.003903
106.000000	6.205408	7.538987	9.001803	234.991026
107.000000	6.205578	7.536933	9.003368	234.978397
108.000000	6.205390	7.535823	9.004712	234.966043
109.000000	6.205003	7.535090	9.004815	234.953987
110.000000	6.204645	7.535231	9.004639	234.942253
111.000000	6.203794	7.535001	9.004120	234.930862
112.000000	6.203434	7.534989	9.003477	234.919837
113.000000	6.203457	7.535405	9.002780	234.909197
114.000000	6.204056	7.535197	9.001954	234.898961
115.000000	6.204712	7.534091	9.000811	234.889146
116.000000	6.205673	7.532458	8.999677	234.879769
117.000000	6.206667	7.530984	8.998900	234.870843
118.000000	6.207917	7.529363	8.998369	234.862383
119.000000	6.209197	7.527482	8.998023	234.854400
120.000000	6.210196	7.525900	8.998215	234.847130
121.000000	6.210565	7.524302	8.998376	234.840330
122.000000	6.210565	7.522781	8.998544	234.833805
123.000000	6.210342	7.521353	8.999069	234.827791
124.000000	6.210510	7.520280	8.999384	234.822294
125.000000	6.210957	7.518997	8.999998	234.817316
126.000000	6.211699	7.517255	9.000701	234.812861
127.000000	6.212970	7.515469	9.001342	234.808929
128.000000	6.214535	7.513358	9.002032	234.805521
129.000000	6.216379	7.510615	9.002492	234.802634
130.000000	6.218653	7.507666	9.003335	234.800267
131.000000	6.221457	7.504587	9.003632	234.798414
132.000000	6.224652	7.501528	9.003747	234.797071
133.000000	6.227568	7.498103	9.003799	234.796232
134.000000	6.230300	7.494575	9.003703	234.795891
135.000000	6.232134	7.491088	9.004042	234.796035
136.000000	6.233304	7.487925	9.004679	234.796660
137.000000	6.233969	7.484948	9.004980	234.797752
138.000000	6.234513	7.482159	9.005331	234.799188
139.000000	6.235376	7.479319	9.005727	234.801024
140.000000	6.236771	7.476507	9.006725	234.803397
141.000000	6.238611	7.473721	9.008118	234.806192
142.000000	6.240731	7.470763	9.009649	234.809393
143.000000	6.242533	7.467822	9.010873	234.812985
144.000000	6.244570	7.465812	9.011261	234.816954
145.000000	6.246794	7.464879	9.011200	234.821283
146.000000	6.248984	7.465012	9.010198	234.825957
147.000000	6.251230	7.466115	9.008314	234.830958
148.000000	6.253491	7.468962	9.006213	234.836270
149.000000	6.255297	7.473273	9.003337	234.841875
150.000000	6.256882	7.478411	9.000163	234.847756
151.000000	6.258436	7.483620	8.997056	234.853894
152.000000	6.260117	7.488190	8.994438	234.860273
153.000000	6.261868	7.491698	8.993273	234.866874
154.000000	6.263626	7.493915	8.993161	234.873679
155.000000	6.265126	7.494286	8.993997	234.880448
156.000000	6.265858	7.492593	8.995969	234.887150
157.000000	6.266345	7.488625	8.998777	234.894216
158.000000	6.266822	7.483296	9.002174	234.901643
159.000000	6.266987	7.477678	9.005278	234.909186
160.000000	6.266761	7.472117	9.007891	234.916828
161.000000	6.266493	7.466921	9.009907	234.924554
162.000000	6.266626	7.462737	9.011385	234.932345
163.000000	6.266992	7.459993	9.012569	234.940184
164.000000	6.267721	7.458945	9.013024	234.948057
165.000000	6.269199	7.459208	9.013016	234.955946
166.000000	6.271315	7.459710	9.012620	234.963837
167.000000	6.273890	7.460156	9.011864	234.971714
168.000000	6.276820	7.460982	9.011303	234.979562
169.000000	6.280394	7.462083	9.010176	234.987367
170.000000	6.284332	7.462898	9.008949	234.995116
171.000000	6.288373	7.462957	9.007834	235.002794
172.000000	6.292243	7.462947	9.006862	235.010390
173.000000	6.295097	7.462733	9.006724	235.017426
174.000000	6.296641	7.462450	9.006674	235.024367
175.000000	6.297630	7.462673	9.007529	235.031658
176.000000	6.298291	7.463068	9.009007	235.038821
177.000000	6.298622	7.463409	9.011065	235.045846
178.000000	6.298353	7.463616	9.014181	235.052723
179.000000	6.297957	7.462950	9.017992	235.059443
180.000000	6.296975	7.460688	9.022734	235.065998
181.000000	6.295262	7.457468	9.028434	235.072379
182.000000	6.293303	7.453207	9.034120	235.078579
183.000000	6.291210	7.448471	9.040384	235.084590
184.000000	6.289225	7.443399	9.047065	235.090407
185.000000	6.287181	7.438122	9.054020	235.096022
186.000000	6.285089	7.432607	9.060663	235.101432
187.000000	6.282686	7.427772	9.066160	235.106631
188.000000	6.280378	7.424357	9.071069	235.111615
189.000000	6.278947	7.422242	9.075233	235.116380
190.000000	6.278657	7.421690	9.078832	235.120922
191.000000	6.279490	7.422353	9.081560	235.125109
192.000000	6.280671	7.423802	9.083197	235.129081
193.000000	6.282180	7.425685	9.084448	235.132956
194.000000	6.283995	7.427239	9.084694	235.136601
195.000000	6.286968	7.427711	9.084650	235.140014
196.000000	6.291250	7.426802	9.084512	235.143195
197.000000	6.297151	7.423904	9.084389	235.146145
198.000000	6.304166	7.419292	9.084489	235.148862
199.000000	6.312346	7.413185	9.083403	235.151348
200.000000	6.320883	7.405582	9.082049	235.153604
201.000000	6.329161	7.397889	9.080733	235.155631
202.000000	6.337246	7.390512	9.079080	235.157431
203.000000	6.344627	7.384179	9.077945	235.159005
204.000000	6.351111	7.378880	9.076708	235.160357
205.000000	6.356892	7.374762	9.075583	235.161488
206.000000	6.361690	7.371553	9.074073	235.162402
207.000000	6.365553	7.369641	9.072043	235.163101
208.000000	6.369137	7.368890	9.070496	235.163578
209.000000	6.372477	7.368592	9.068888	235.163858
210.000000	6.376544	7.368696	9.066901	235.163945
211.000000	6.381586	7.369032	9.064326	235.163834
212.000000	6.387505	7.368992	9.061024	235.163526
213.000000	6.394166	7.368687	9.057898	235.163026
214.000000	6.401387	7.368029	9.054411	235.162338
215.000000	6.408010	7.366348	9.051165	235.161467
216.000000	6.413872	7.363969	9.048617	235.160418
217.000000	6.419232	7.361292	9.046190	235.159196
218.000000	6.425011	7.358175	9.044476	235.157806
219.000000	6.430546	7.354552	9.043246	235.156254
220.000000	6.435461	7.350430	9.042400	235.154544
221.000000	6.439753	7.346699	9.041677	235.152683
222.000000	6.444257	7.343346	9.040710	235.150677
223.000000	6.448675	7.340149	9.040372	235.148532
224.000000	6.453211	7.337005	9.040085	235.146254
225.000000	6.458172	7.334296	9.040017	235.143850
226.000000	6.463526	7.332658	9.040135	235.141488
227.000000	6.468777	7.331273	9.039754	235.139025
228.000000	6.474690	7.329364	9.039999	235.136296
229.000000	6.480965	7.326613	9.040521	235.133469
230.000000	6.487263	7.323115	9.041589	235.130550
231.000000	6.493391	7.318296	9.043414	235.127548
232.000000	6.499039	7.312024	9.045229	235.124470
233.000000	6.504327	7.305505	9.047068	235.121326
