0.000000,5.534830,6.558064,6.093265,209.665483
1.000000,5.534873,6.560122,6.091840,209.641623
2.000000,5.534294,6.561593,6.091167,209.617777
3.000000,5.533152,6.562267,6.091115,209.594025
4.000000,5.531741,6.562336,6.092171,209.570452
5.000000,5.530362,6.562102,6.094253,209.547136
6.000000,5.528414,6.561954,6.097255,209.524159
7.000000,5.525929,6.562071,6.100765,209.501597
8.000000,5.523225,6.562023,6.104499,209.479526
9.000000,5.520455,6.561265,6.108489,209.458022
10.000000,5.518333,6.560425,6.112372,209.437153
11.000000,5.516574,6.559071,6.115993,209.417647
12.000000,5.514659,6.557490,6.119086,209.400129
13.000000,5.513280,6.555936,6.122378,209.383285
14.000000,5.512134,6.554046,6.125687,209.366566
15.000000,5.511223,6.551940,6.128900,209.350655
16.000000,5.510592,6.549461,6.131993,209.335596
17.000000,5.510466,6.546865,6.135068,209.321426
18.000000,5.510648,6.544331,6.138011,209.308182
19.000000,5.511443,6.541789,6.140419,209.295897
20.000000,5.513109,6.539339,6.142400,209.284597
21.000000,5.515343,6.537745,6.143677,209.274309
22.000000,5.518139,6.536486,6.144407,209.265053
23.000000,5.520970,6.535670,6.144689,209.256848
24.000000,5.523881,6.535316,6.144168,209.249706
25.000000,5.527206,6.535469,6.143101,209.243638
26.000000,5.530797,6.536527,6.141195,209.238650
27.000000,5.533813,6.537934,6.138884,209.234744
28.000000,5.535629,6.539847,6.136456,209.231917
29.000000,5.536348,6.541774,6.134106,209.230205
30.000000,5.536307,6.543916,6.131773,209.229499
31.000000,5.535505,6.546123,6.129810,209.229698
32.000000,5.534858,6.548320,6.128269,209.230795
33.000000,5.534236,6.550495,6.127240,209.232773
34.000000,5.533138,6.552313,6.126907,209.235612
35.000000,5.531678,6.553601,6.127238,209.239292
36.000000,5.529634,6.554231,6.128213,209.243790
37.000000,5.528057,6.554236,6.129680,209.249080
38.000000,5.527274,6.553871,6.131873,209.255136
39.000000,5.526858,6.552771,6.134412,209.261926
40.000000,5.526630,6.551218,6.136947,209.269418
