0.000000	6.719018	6.714507	5.890110	6179.571760
1.000000	6.716704	6.713784	5.890772	6179.620863
2.000000	6.714210	6.713713	5.890980	6179.670938
3.000000	6.712130	6.713732	5.890422	6179.721976
4.000000	6.710021	6.714401	5.890375	6179.773969
5.000000	6.707250	6.715133	5.890089	6179.826908
6.000000	6.704570	6.715300	5.889381	6179.879080
7.000000	6.702126	6.714919	5.890082	6179.932127
8.000000	6.700234	6.713631	5.892294	6179.987780
9.000000	6.698607	6.711518	5.895969	6180.044331
10.000000	6.697775	6.708722	5.900705	6180.101766
11.000000	6.697836	6.704718	5.905846	6180.160070
12.000000	6.698681	6.700041	5.912067	6180.219226
13.000000	6.700581	6.694744	5.918449	6180.279218
14.000000	6.703917	6.689640	5.924955	6180.340026
15.000000	6.708190	6.684685	5.930653	6180.401632
16.000000	6.712998	6.679681	5.935493	6180.464014
17.000000	6.717430	6.675215	5.940334	6180.527153
18.000000	6.721227	6.671507	5.944169	6180.591026
19.000000	6.724288	6.668194	5.947522	6180.655611
20.000000	6.726406	6.665685	5.949791	6180.720882
21.000000	6.727563	6.663867	5.950759	6180.784744
22.000000	6.728382	6.662497	5.951736	6180.849210
23.000000	6.728361	6.662071	5.951831	6180.916355
24.000000	6.727878	6.661902	5.952045	6180.984086
25.000000	6.726891	6.661729	5.952789	6181.052375
26.000000	6.725635	6.661487	5.953709	6181.121193
27.000000	6.724551	6.660855	5.955319	6181.190510
28.000000	6.723914	6.659180	5.957148	6181.260297
29.000000	6.723760	6.657073	5.959720	6181.330522
30.000000	6.723382	6.654731	5.962844	6181.401154
31.000000	6.722872	6.651825	5.966430	6181.472161
32.000000	6.722674	6.648179	5.970845	6181.543509
33.000000	6.722890	6.644863	5.975303	6181.615165
34.000000	6.723279	6.641681	5.979409	6181.687095
35.000000	6.723154	6.638903	5.983285	6181.759263
36.000000	6.723185	6.636797	5.986641	6181.829370
37.000000	6.723644	6.634930	5.989714	6181.899635
38.000000	6.724021	6.633632	5.992017	6181.972296
39.000000	6.724503	6.632832	5.993925	6182.045053
40.000000	6.724921	6.632776	5.995098	6182.117867
41.000000	6.724845	6.633353	5.995570	6182.190700
42.000000	6.724605	6.634332	5.996085	6182.263513
43.000000	6.724843	6.635290	5.996367	6182.336269
44.000000	6.725621	6.635992	5.996838	6182.408926
45.000000	6.725989	6.636650	5.997644	6182.481444
46.000000	6.725805	6.637124	5.999025	6182.553785
47.000000	6.726274	6.637058	6.001441	6182.625906
48.000000	6.727043	6.636170	6.003545	6182.697768
49.000000	6.728280	6.634932	6.005826	6182.769329
50.000000	6.730256	6.633335	6.008262	6182.840548
51.000000	6.732872	6.631270	6.010082	6182.909177
52.000000	6.735692	6.629537	6.011328	6182.977404
53.000000	6.739343	6.628873	6.011839	6183.047377
54.000000	6.743705	6.628465	6.012415	6183.116844
55.000000	6.748216	6.628006	6.012688	6183.185763
56.000000	6.752708	6.627590	6.013124	6183.254092
57.000000	6.757321	6.626843	6.013997	6183.321790
58.000000	6.761124	6.625644	6.014402	6183.388815
59.000000	6.764168	6.624304	6.014840	6183.455127
60.000000	6.765859	6.622128	6.015507	6183.520684
61.000000	6.766458	6.619286	6.016707	6183.585446
62.000000	6.766927	6.615898	6.018675	6183.649372
63.000000	6.767234	6.612674	6.020490	6183.712423
64.000000	6.767029	6.609627	6.022603	6183.774559
65.000000	6.766193	6.606900	6.024599	6183.835741
66.000000	6.765334	6.604477	6.026395	6183.894071
67.000000	6.764531	6.602673	6.028397	6183.949597
68.000000	6.763483	6.600849	6.029486	6184.005987
69.000000	6.762864	6.599626	6.030317	6184.063119
70.000000	6.762073	6.598251	6.030248	6184.119119
71.000000	6.760920	6.597232	6.029712	6184.173952
72.000000	6.759490	6.597276	6.029243	6184.227583
73.000000	6.758115	6.597783	6.027624	6184.279982
74.000000	6.756949	6.598638	6.025340	6184.331115
75.000000	6.756713	6.599513	6.022586	6184.380954
76.000000	6.756891	6.600617	6.018660	6184.429469
77.000000	6.757526	6.602440	6.014630	6184.476633
78.000000	6.758432	6.605061	6.010170	6184.522419
79.000000	6.759877	6.607656	6.005790	6184.566802
80.000000	6.761446	6.609953	6.002150	6184.609758
81.000000	6.762944	6.611971	5.998338	6184.651266
82.000000	6.763866	6.614030	5.995199	6184.690081
83.000000	6.764813	6.616091	5.992145	6184.727488
84.000000	6.766338	6.618271	5.990061	6184.764626
85.000000	6.767528	6.620261	5.988685	6184.800243
86.000000	6.768252	6.621067	5.986933	6184.834325
87.000000	6.768921	6.621614	5.985523	6184.866858
88.000000	6.768181	6.621652	5.984178	6184.897831
89.000000	6.766664	6.621563	5.983898	6184.927236
90.000000	6.764368	6.621392	5.983734	6184.955065
91.000000	6.761426	6.620702	5.983480	6184.981310
92.000000	6.758210	6.619717	5.982965	6185.005969
93.000000	6.754899	6.619425	5.981533	6185.029038
94.000000	6.751067	6.620059	5.979873	6185.050516
95.000000	6.746574	6.621284	5.977826	6185.070404
96.000000	6.741962	6.623012	5.974937	6185.088704
