0.000000	3.176147	8.729998	2.570203	206.049520
1.000000	3.174466	8.729469	2.571793	206.046123
2.000000	3.172202	8.729362	2.573619	206.043174
3.000000	3.170212	8.729187	2.574905	206.040419
4.000000	3.167859	8.728766	2.575439	206.037752
5.000000	3.165749	8.728239	2.575718	206.035268
6.000000	3.164264	8.727893	2.575892	206.032951
7.000000	3.162823	8.728176	2.575251	206.030791
8.000000	3.161491	8.729020	2.573620	206.028773
9.000000	3.160383	8.730026	2.571649	206.026885
10.000000	3.159196	8.731448	2.568982	206.025114
11.000000	3.158397	8.733112	2.565698	206.023449
12.000000	3.157269	8.734723	2.562227	206.021878
13.000000	3.156939	8.736627	2.558591	206.020390
14.000000	3.157429	8.739132	2.555026	206.018972
15.000000	3.158226	8.741069	2.551552	206.017616
16.000000	3.158938	8.742612	2.548786	206.016357
17.000000	3.160002	8.743993	2.546507	206.015226
18.000000	3.160299	8.744694	2.544072	206.014123
19.000000	3.158453	8.745000	2.542274	206.012997
20.000000	3.156753	8.745201	2.541596	206.011889
21.000000	3.156053	8.745629	2.541451	206.010791
22.000000	3.155279	8.745159	2.541753	206.009699
23.000000	3.154772	8.744543	2.542246	206.008607
24.000000	3.154145	8.743995	2.543049	206.007512
25.000000	3.153557	8.743526	2.544849	206.006410
26.000000	3.153125	8.743190	2.547078	206.005296
27.000000	3.152928	8.742233	2.549185	206.004169
28.000000	3.152834	8.741511	2.550731	206.003026
29.000000	3.152776	8.740895	2.552399	206.001864
30.000000	3.152839	8.740759	2.553673	206.000683
31.000000	3.153304	8.740225	2.554778	205.999482
32.000000	3.153173	8.739590	2.555116	205.998354
33.000000	3.152559	8.739239	2.555213	205.997208
34.000000	3.152911	8.739948	2.555340	205.995946
35.000000	3.153920	8.740941	2.555026	205.994663
36.000000	3.154693	8.741992	2.554928	205.993360
37.000000	3.154821	8.742675	2.554347	205.992039
38.000000	3.154144	8.743311	2.553306	205.990701
39.000000	3.154312	8.744259	2.552061	205.989347
40.000000	3.154305	8.745622	2.550444	205.987979
41.000000	3.153154	8.747095	2.548043	205.986600
42.000000	3.151906	8.748301	2.545574	205.985213
43.000000	3.151638	8.749903	2.542922	205.983819
44.000000	3.151496	8.751448	2.540672	205.982421
45.000000	3.151571	8.752884	2.539353	205.981023
46.000000	3.151541	8.753839	2.538052	205.979627
47.000000	3.152298	8.754453	2.537461	205.978342
48.000000	3.152936	8.754890	2.537752	205.977064
49.000000	3.153398	8.755025	2.539078	205.975690
50.000000	3.153807	8.754648	2.541059	205.974328
51.000000	3.154727	8.753756	2.543356	205.972984
52.000000	3.155347	8.752719	2.545757	205.971658
53.000000	3.154701	8.751158	2.548363	205.970354
54.000000	3.153030	8.749626	2.551324	205.969074
55.000000	3.151403	8.748407	2.554396	205.967821
56.000000	3.149898	8.747585	2.556709	205.966597
57.000000	3.148969	8.746851	2.557885	205.965405
58.000000	3.147887	8.746431	2.558362	205.964246
59.000000	3.145690	8.746296	2.558365	205.963122
60.000000	3.143026	8.746305	2.557618	205.962034
61.000000	3.141128	8.746776	2.556538	205.960985
62.000000	3.140279	8.747895	2.555254	205.960051
63.000000	3.139441	8.749413	2.553670	205.959152
64.000000	3.139468	8.750678	2.551649	205.958217
65.000000	3.139726	8.751593	2.549252	205.957323
66.000000	3.139972	8.752253	2.546803	205.956471
67.000000	3.141276	8.753020	2.545396	205.955660
